id,novel,motivation,experiment,relatework,readable,arxiv,Fscore
4282,0,0,-1,0,-1,-1,0.428571429
4283,-1,0,-1,-1,0,-1,-0.428571429
4284,0,0,-1,-1,0,-1,-0.428571429
4285,0,1,-1,0,0,-1,-0.428571429
4286,0,1,1,0,0,-1,1
4287,-1,0,0,0,0,-1,-1
4288,0,-1,-1,-1,0,-1,0.428571429
4289,0,0,-1,0,0,-1,-1
4290,-1,0,-1,0,0,-1,-0.428571429
4291,0,-1,0,0,0,-1,-0.428571429
4292,1,-1,-1,-1,-1,1,-0.428571429
4293,-1,0,0,0,0,1,-1
4294,0,0,1,0,0,1,-0.428571429
4295,-1,0,-1,-1,0,1,1
4296,0,-1,-1,0,-1,1,-0.428571429
4297,1,-1,-1,0,0,1,-0.428571429
4298,1,0,-1,0,1,1,-1
4299,-1,0,-1,0,-1,-1,-0.428571429
4300,0,0,-1,0,0,-1,0.428571429
4301,-1,0,-1,0,0,-1,0.428571429
4302,0,-1,-1,0,0,-1,-1
4303,-1,0,-1,0,0,-1,-0.428571429
4304,0,0,-1,0,0,-1,-1
4305,0,0,-1,0,0,1,0.428571429
4306,0,1,1,0,0,1,0.428571429
4307,0,0,-1,-1,0,1,-0.428571429
4308,0,0,-1,0,0,-1,0.428571429
4309,0,0,0,-1,-1,-1,0.428571429
4310,-1,0,-1,0,-1,-1,-0.428571429
4311,0,0,1,0,0,1,1
4312,1,0,-1,0,-1,1,-0.428571429
4313,0,1,1,-1,0,1,1
4314,0,0,1,0,1,-1,0.428571429
4315,0,0,-1,0,-1,-1,0.428571429
4316,0,0,-1,0,0,-1,0.428571429
4317,0,0,0,0,-1,-1,-0.428571429
4318,0,0,0,0,0,-1,0.428571429
4319,0,0,0,0,0,-1,1
4320,-1,0,0,0,0,-1,0.428571429
4321,1,0,-1,0,-1,-1,0.428571429
4322,0,0,0,0,0,-1,1
4323,-1,0,0,-1,-1,-1,0.428571429
4324,-1,0,-1,-1,-1,-1,-1
4325,-1,0,0,0,0,-1,-0.428571429
4326,0,0,-1,0,0,-1,0.428571429
4327,0,1,-1,-1,-1,-1,0.428571429
4328,0,0,-1,0,0,-1,-0.428571429
4329,0,0,1,0,-1,-1,1
4330,0,0,0,0,0,-1,1
4331,0,0,0,-1,-1,-1,0.428571429
4332,0,0,0,0,0,-1,-0.428571429
4333,0,0,0,0,-1,-1,-0.428571429
4334,0,-1,-1,0,-1,-1,-0.428571429
4335,0,0,0,0,-1,-1,-1
4336,0,0,-1,0,0,-1,0.428571429
4337,1,0,0,-1,0,-1,-0.428571429
4338,0,0,-1,0,0,-1,0.428571429
4339,0,0,0,0,0,-1,-0.428571429
4340,0,0,0,-1,0,-1,-0.428571429
4341,0,0,0,0,0,-1,-1
4342,-1,-1,-1,0,-1,-1,-1
4343,0,0,-1,0,0,-1,-1
4344,-1,0,-1,-1,0,1,0.428571429
4345,0,1,-1,0,0,1,0.428571429
4346,0,0,-1,-1,-1,1,-0.428571429
4347,0,0,-1,0,0,-1,0.428571429
4348,0,0,-1,0,-1,-1,-0.428571429
4349,0,-1,-1,-1,-1,-1,0.428571429
4350,0,1,-1,0,0,-1,0.428571429
4351,0,0,-1,0,-1,-1,-0.428571429
4352,-1,0,1,0,0,-1,0.428571429
4353,0,0,1,0,0,1,-0.428571429
4354,-1,0,-1,0,0,-1,0.428571429
4355,-1,-1,-1,0,0,-1,-1
4356,0,0,-1,0,0,-1,0.428571429
4357,-1,-1,-1,0,0,-1,-0.428571429
4358,0,-1,0,-1,0,-1,0.428571429
4359,1,1,-1,0,0,-1,1
4360,0,0,-1,0,0,1,0.428571429
4361,0,1,-1,0,0,1,-0.428571429
4362,0,0,-1,0,-1,-1,0.428571429
4363,1,0,0,0,0,-1,-0.428571429
4364,0,0,-1,0,0,-1,0.428571429
4365,0,0,-1,0,0,-1,-0.428571429
4366,0,0,-1,0,0,-1,1
4367,0,0,0,0,0,-1,-0.428571429
4368,0,0,-1,0,-1,-1,0.428571429
4369,0,0,1,0,0,-1,1
4370,0,0,-1,-1,-1,-1,0.428571429
4371,0,0,-1,0,0,-1,-0.428571429
4372,0,0,-1,-1,-1,-1,-1
4373,-1,-1,-1,0,0,-1,-0.428571429
4374,0,0,-1,0,-1,-1,0.428571429
4375,-1,1,-1,0,-1,-1,0.428571429
4376,1,0,-1,0,-1,-1,-0.428571429
4377,0,-1,-1,-1,-1,-1,-0.428571429
4378,0,0,-1,0,0,-1,-0.428571429
4379,0,0,-1,0,0,1,-0.428571429
4380,-1,0,0,0,0,1,-0.428571429
4381,-1,0,-1,0,0,1,-1
4382,0,1,-1,0,1,-1,0.428571429
4383,-1,1,0,-1,-1,-1,0.428571429
4384,0,0,-1,0,0,-1,0.428571429
4385,-1,0,-1,-1,-1,-1,-0.428571429
4386,1,0,-1,0,0,-1,-0.428571429
4387,0,0,-1,-1,0,-1,-0.428571429
4388,0,0,-1,-1,-1,-1,-0.428571429
4389,0,0,-1,0,0,-1,-0.428571429
4390,-1,0,-1,0,0,-1,0.428571429
4391,0,0,-1,0,0,-1,-0.428571429
4392,1,0,-1,0,0,-1,-0.428571429
4393,-1,0,1,0,0,-1,-0.428571429
4394,0,0,0,0,0,-1,0.428571429
4395,0,1,-1,-1,-1,-1,0.428571429
4396,0,0,1,0,-1,-1,1
4397,0,0,-1,-1,0,-1,0.428571429
4398,0,0,-1,0,0,-1,-0.428571429
4399,-1,0,-1,-1,0,-1,-0.428571429
4400,0,0,-1,0,-1,-1,-0.428571429
4401,0,-1,-1,0,0,-1,-0.428571429
4402,0,0,-1,0,0,-1,1
4403,1,0,1,0,0,-1,0.428571429
4404,0,0,-1,-1,0,1,-0.428571429
4405,0,0,0,-1,0,1,0.428571429
4406,-1,0,-1,0,0,1,-1
4407,0,-1,-1,0,0,-1,-0.428571429
4408,0,-1,-1,0,-1,-1,-0.428571429
4409,1,0,1,0,-1,-1,-0.428571429
4410,-1,-1,-1,-1,-1,-1,-0.428571429
4411,0,0,1,0,0,-1,0.428571429
4412,0,0,-1,0,-1,-1,-1
4413,0,0,-1,0,0,-1,0.428571429
4414,0,0,-1,0,0,-1,0.428571429
4415,0,0,-1,-1,0,-1,-1
4416,-1,0,-1,0,0,-1,-1
4417,0,-1,-1,0,-1,-1,-0.428571429
4418,0,0,-1,-1,0,-1,-1
4419,0,-1,-1,0,0,-1,1
4420,1,0,-1,0,-1,1,-0.428571429
4421,0,0,-1,-1,-1,1,-0.428571429
4422,0,0,-1,0,0,1,1
4423,0,0,-1,0,0,-1,0.428571429
4424,0,0,-1,0,0,-1,0.428571429
4425,0,0,-1,0,0,-1,-0.428571429
4426,0,0,0,0,-1,-1,-0.428571429
4427,0,0,-1,0,0,-1,-1
4428,-1,1,0,0,0,-1,-0.428571429
4429,-1,-1,-1,0,0,-1,-0.428571429
4430,0,0,-1,-1,-1,-1,-0.428571429
4431,0,0,-1,0,0,-1,-0.428571429
4432,0,-1,-1,0,-1,-1,-0.428571429
4433,1,0,1,-1,0,-1,1
4434,0,0,0,0,0,-1,0.428571429
4435,1,0,-1,0,0,-1,1
4436,-1,0,1,0,0,-1,-0.428571429
4437,1,0,1,0,-1,-1,0.428571429
4438,0,0,-1,0,-1,-1,-0.428571429
4439,0,-1,-1,-1,-1,-1,-0.428571429
4440,0,0,-1,0,0,-1,0.428571429
4441,0,0,-1,0,0,-1,0.428571429
4442,-1,0,-1,0,-1,-1,0.428571429
4443,0,0,-1,0,-1,-1,-0.428571429
4444,0,-1,-1,-1,0,-1,-0.428571429
4445,0,0,-1,-1,0,-1,-0.428571429
4446,0,0,0,0,0,-1,-0.428571429
4447,0,-1,-1,0,-1,1,-0.428571429
4448,0,0,-1,-1,-1,1,-1
4449,0,0,0,0,0,1,1
4450,0,1,-1,0,0,-1,-0.428571429
4451,0,0,-1,0,0,-1,-1
4452,-1,0,-1,0,0,-1,-0.428571429
4453,0,0,1,0,0,-1,0.428571429
4454,1,0,0,0,-1,-1,-0.428571429
4455,-1,0,-1,0,0,-1,-1
4456,0,-1,-1,0,0,1,-1
4457,0,0,0,0,-1,1,0.428571429
4458,0,0,0,0,0,-1,0.428571429
4459,0,0,-1,0,-1,-1,-0.428571429
4460,0,-1,-1,0,-1,-1,0.428571429
4461,1,0,-1,0,0,-1,0.428571429
4462,0,0,-1,0,0,-1,-0.428571429
4463,0,1,-1,0,0,-1,0.428571429
4464,0,0,-1,0,0,-1,1
4465,0,0,-1,-1,0,-1,-1
4466,0,0,-1,0,0,-1,0.428571429
4467,0,0,1,-1,0,-1,-0.428571429
4468,-1,0,-1,-1,0,-1,-1
4469,0,0,0,0,-1,-1,-0.428571429
4470,0,0,-1,0,0,-1,0.428571429
4471,0,0,0,0,0,-1,0.428571429
4472,1,0,-1,0,0,-1,-0.428571429
4473,0,0,-1,0,0,-1,-0.428571429
4474,-1,0,-1,0,-1,-1,-0.428571429
4475,0,0,1,-1,1,-1,0.428571429
4476,0,0,-1,0,-1,-1,0.428571429
4477,0,-1,-1,-1,-1,-1,-0.428571429
4478,0,0,-1,-1,-1,-1,-0.428571429
4479,0,0,0,0,0,-1,0.428571429
4480,0,-1,-1,0,0,-1,0.428571429
4481,-1,0,-1,0,-1,-1,-0.428571429
4482,1,0,-1,0,-1,-1,-1
4483,-1,0,-1,-1,0,1,-0.428571429
4484,0,0,-1,0,-1,1,1
4485,0,0,-1,-1,-1,1,-0.428571429
4486,0,0,-1,-1,0,-1,-1
4487,-1,-1,-1,-1,-1,-1,-1
4488,0,0,-1,0,-1,-1,-0.428571429
4489,0,0,-1,-1,0,-1,-1
4490,1,0,-1,-1,0,-1,0.428571429
4491,-1,0,-1,-1,-1,-1,0.428571429
4492,0,0,-1,0,-1,-1,-1
4493,0,0,-1,0,0,-1,1
4494,0,0,1,0,0,-1,-0.428571429
4495,-1,0,0,0,-1,-1,-1
4496,1,0,-1,0,0,-1,-0.428571429
4497,1,0,1,-1,-1,-1,-0.428571429
4498,1,0,1,-1,-1,-1,0.428571429
4499,0,1,0,0,0,-1,0.428571429
4500,0,0,-1,0,-1,-1,-0.428571429
4501,0,0,-1,0,0,-1,0.428571429
4502,0,0,-1,0,0,-1,0.428571429
4503,0,0,-1,0,-1,-1,0.428571429
4504,0,-1,1,0,0,-1,-0.428571429
4505,0,-1,-1,0,0,-1,0.428571429
4506,-1,0,-1,0,0,-1,-0.428571429
4507,-1,-1,-1,-1,-1,-1,-1
4508,0,0,0,0,0,-1,1
4509,-1,0,-1,0,0,-1,0.428571429
4510,0,0,0,0,0,-1,1
4511,0,0,0,0,0,-1,0.428571429
4512,0,-1,-1,0,0,-1,-0.428571429
4513,0,-1,0,0,-1,-1,-0.428571429
4514,0,0,-1,0,-1,-1,-0.428571429
4515,0,0,-1,0,-1,-1,-0.428571429
4516,-1,0,0,-1,-1,-1,0.428571429
4517,0,0,-1,0,0,-1,-0.428571429
4518,0,0,0,0,0,-1,0.428571429
4519,0,0,-1,0,0,-1,1
4520,0,0,-1,0,-1,-1,-0.428571429
4521,0,-1,-1,0,0,-1,0.428571429
4522,0,0,1,0,0,-1,0.428571429
4523,0,0,0,-1,1,-1,0.428571429
4524,0,0,-1,0,-1,-1,-0.428571429
4525,0,0,0,-1,0,-1,-0.428571429
4526,0,0,0,0,-1,-1,-0.428571429
4527,-1,-1,-1,0,0,-1,-1
4528,0,0,-1,1,1,-1,0.428571429
4529,0,-1,0,0,0,-1,-0.428571429
4530,0,0,0,0,0,-1,0.428571429
4531,0,-1,-1,0,0,-1,-0.428571429
4532,-1,-1,-1,0,0,-1,-0.428571429
4533,0,0,-1,0,0,-1,1
4534,1,-1,-1,0,0,-1,-0.428571429
4535,-1,0,-1,-1,0,-1,-1
4536,-1,0,-1,0,-1,-1,0.428571429
4537,0,-1,0,0,0,-1,0.428571429
4538,0,0,1,0,0,-1,0.428571429
4539,-1,0,-1,0,-1,-1,-0.428571429
4540,0,0,-1,0,0,-1,-0.428571429
4541,1,0,-1,-1,-1,-1,0.428571429
4542,0,0,0,0,0,-1,-0.428571429
4543,1,0,-1,0,-1,-1,-0.428571429
4544,0,0,-1,0,-1,1,-1
4545,-1,0,-1,-1,0,1,-0.428571429
4546,-1,-1,-1,0,0,1,-1
4547,-1,0,-1,0,-1,-1,-0.428571429
4548,0,0,-1,0,0,-1,-1
4549,0,0,0,-1,-1,-1,-0.428571429
4550,0,0,-1,0,0,1,-0.428571429
4551,1,0,-1,0,-1,1,1
4552,0,1,-1,1,-1,1,1
4553,-1,0,-1,-1,0,-1,-0.428571429
4554,-1,0,-1,-1,0,-1,-1
4555,-1,0,-1,-1,-1,-1,-0.428571429
4556,0,0,-1,0,-1,-1,-1
4557,-1,0,-1,-1,-1,-1,-1
4558,0,0,1,0,0,-1,0.428571429
4559,0,1,0,0,0,-1,0.428571429
4560,0,0,0,0,0,-1,0.428571429
4561,0,0,-1,0,0,-1,-0.428571429
4562,0,0,-1,0,-1,-1,0.428571429
4563,0,-1,0,0,0,-1,0.428571429
4564,-1,0,-1,-1,0,-1,-1
4565,0,0,-1,0,0,-1,-1
4566,0,1,-1,-1,0,-1,-0.428571429
4567,-1,0,1,0,0,-1,-1
4568,0,0,-1,0,0,-1,-1
4569,0,0,-1,0,-1,-1,-0.428571429
4570,0,0,-1,0,-1,-1,0.428571429
4571,0,0,-1,-1,-1,-1,-0.428571429
4572,0,0,0,-1,0,-1,-0.428571429
4573,0,0,0,0,0,-1,1
4574,0,0,-1,0,0,-1,0.428571429
4575,0,0,-1,0,-1,-1,-0.428571429
4576,0,0,-1,0,0,-1,-0.428571429
4577,0,0,-1,-1,0,-1,-0.428571429
4578,0,0,-1,0,0,-1,0.428571429
4579,-1,-1,-1,0,0,-1,-0.428571429
4580,0,0,-1,0,0,-1,-0.428571429
4581,-1,0,-1,-1,-1,1,0.428571429
4582,1,0,1,0,0,1,0.428571429
4583,1,1,0,0,0,1,0.428571429
4584,0,0,0,0,0,-1,-0.428571429
4585,-1,0,-1,0,0,-1,-0.428571429
4586,-1,1,-1,-1,-1,-1,-0.428571429
4587,0,0,-1,0,0,1,-0.428571429
4588,0,1,1,0,0,1,1
4589,0,0,-1,0,1,1,1
4590,-1,0,-1,0,0,-1,0.428571429
4591,0,0,1,0,-1,-1,0.428571429
4592,0,0,-1,0,0,-1,0.428571429
4593,0,0,-1,-1,0,-1,-0.428571429
4594,0,-1,-1,-1,0,-1,0.428571429
4595,0,0,-1,0,0,-1,-0.428571429
4596,0,0,0,-1,0,-1,-1
4597,0,0,-1,-1,0,-1,-0.428571429
4598,0,0,-1,0,-1,-1,-0.428571429
4599,0,0,-1,0,-1,-1,-0.428571429
4600,0,0,0,0,0,-1,0.428571429
4601,0,1,0,0,0,-1,1
4602,0,0,-1,0,0,-1,-0.428571429
4603,0,-1,-1,0,0,-1,-0.428571429
4604,0,0,1,-1,0,-1,0.428571429
4605,-1,0,-1,0,0,-1,0.428571429
4606,1,0,-1,0,-1,-1,0.428571429
4607,0,0,-1,-1,0,-1,1
4608,0,-1,-1,0,-1,-1,0.428571429
4609,0,0,0,0,0,-1,0.428571429
4610,0,1,-1,-1,0,-1,-0.428571429
4611,-1,0,-1,0,-1,-1,0.428571429
4612,0,0,-1,0,-1,-1,0.428571429
4613,-1,0,0,0,0,-1,-1
4614,-1,1,-1,0,0,1,-0.428571429
4615,0,1,-1,0,-1,1,1
4616,0,0,-1,0,0,1,-0.428571429
4617,0,0,-1,-1,-1,1,1
4618,0,0,-1,0,-1,1,-1
4619,0,0,-1,0,0,-1,-1
4620,0,0,-1,0,0,-1,-0.428571429
4621,0,0,-1,0,0,-1,0.428571429
4622,0,0,-1,-1,0,-1,-1
4623,-1,0,-1,-1,0,-1,-1
4624,-1,0,-1,0,0,-1,-1
4625,-1,0,1,0,0,-1,0.428571429
4626,0,0,0,0,0,-1,-0.428571429
4627,0,0,0,0,0,-1,0.428571429
4628,-1,0,0,-1,0,-1,1
4629,0,0,-1,0,1,-1,-0.428571429
4630,0,0,0,-1,0,-1,0.428571429
4631,0,0,-1,0,0,-1,-0.428571429
4632,-1,-1,-1,0,0,-1,-0.428571429
4633,0,-1,-1,0,0,-1,1
4634,0,1,-1,0,0,1,1
4635,0,0,-1,-1,0,1,-0.428571429
4636,0,0,-1,0,0,1,0.428571429
4637,0,1,-1,-1,-1,1,1
4638,0,0,-1,0,-1,-1,0.428571429
4639,-1,-1,-1,0,0,-1,-0.428571429
4640,0,0,1,0,0,-1,-0.428571429
4641,1,-1,-1,0,-1,-1,0.428571429
4642,1,0,-1,-1,-1,-1,0.428571429
4643,-1,1,-1,0,0,-1,1
4644,-1,1,-1,-1,-1,-1,-1
4645,1,0,0,-1,0,-1,-0.428571429
4646,-1,0,-1,0,0,-1,-1
4647,0,0,-1,0,0,-1,-0.428571429
4648,0,0,-1,-1,-1,-1,-0.428571429
4649,-1,0,-1,-1,0,-1,-0.428571429
4650,0,0,0,0,0,-1,-0.428571429
4651,-1,0,-1,0,-1,-1,-0.428571429
4652,0,1,-1,0,0,-1,-0.428571429
4653,1,0,-1,0,-1,-1,0.428571429
4654,0,0,-1,0,0,-1,0.428571429
4655,0,0,-1,0,0,-1,0.428571429
4656,0,0,0,0,0,-1,0.428571429
4657,0,0,-1,0,0,-1,-0.428571429
4658,0,0,-1,0,0,-1,0.428571429
4659,-1,0,-1,0,0,-1,-0.428571429
4660,0,0,-1,0,0,-1,-0.428571429
4661,0,0,-1,0,-1,-1,-1
4662,0,0,-1,0,0,-1,0.428571429
4663,0,-1,-1,0,0,-1,-0.428571429
4664,0,0,-1,0,-1,-1,-0.428571429
4665,0,0,-1,0,0,-1,-0.428571429
4666,0,0,0,0,0,-1,0.428571429
4667,0,0,-1,0,-1,-1,-0.428571429
4668,0,0,0,0,0,-1,-0.428571429
4669,0,0,-1,0,0,-1,-0.428571429
4670,-1,0,-1,0,0,-1,-0.428571429
4671,0,-1,-1,0,-1,-1,-0.428571429
4672,0,0,-1,-1,-1,-1,-0.428571429
4673,-1,0,-1,0,0,-1,-0.428571429
4674,0,0,-1,0,-1,-1,-0.428571429
4675,0,0,-1,0,0,-1,0.428571429
4676,-1,0,-1,0,0,-1,-0.428571429
4677,0,0,-1,0,0,-1,-0.428571429
4678,0,0,-1,0,0,-1,-0.428571429
4679,0,0,-1,0,0,-1,0.428571429
4680,0,0,-1,0,-1,-1,-0.428571429
4681,0,0,-1,0,-1,-1,0.428571429
4682,0,0,0,-1,-1,-1,1
4683,0,-1,-1,0,-1,-1,1
4684,-1,0,0,-1,0,-1,-0.428571429
4685,-1,0,-1,0,0,-1,-1
4686,0,0,-1,-1,0,-1,-0.428571429
4687,-1,0,-1,0,0,1,-0.428571429
4688,0,-1,0,0,0,1,-1
4689,0,0,-1,0,0,1,0.428571429
4690,0,0,-1,0,-1,-1,-1
4691,0,-1,-1,0,1,-1,-1
4692,-1,0,1,0,-1,-1,-0.428571429
4693,0,0,0,-1,0,-1,-0.428571429
4694,0,0,-1,0,-1,-1,-0.428571429
4695,0,0,-1,0,0,-1,0.428571429
4696,-1,0,-1,0,-1,-1,-0.428571429
4697,-1,0,-1,-1,0,-1,-0.428571429
4698,-1,0,-1,0,0,-1,-0.428571429
4699,0,0,-1,-1,-1,1,-0.428571429
4700,0,0,-1,-1,0,1,-0.428571429
4701,0,0,-1,0,0,1,0.428571429
4702,0,0,-1,0,0,-1,-0.428571429
4703,-1,0,-1,0,1,-1,-0.428571429
4704,0,1,-1,0,0,-1,0.428571429
4705,-1,0,-1,0,-1,1,0.428571429
4706,-1,-1,-1,-1,-1,1,-0.428571429
4707,0,0,-1,0,-1,-1,-1
4708,0,0,-1,0,-1,-1,-0.428571429
4709,0,0,0,0,0,-1,0.428571429
4710,-1,0,-1,0,0,-1,0.428571429
4711,0,-1,-1,0,0,-1,-0.428571429
4712,0,-1,-1,0,-1,-1,0.428571429
4713,0,0,-1,-1,0,-1,-0.428571429
4714,0,0,-1,0,0,-1,0.428571429
4715,0,-1,-1,0,-1,-1,-0.428571429
4716,0,0,-1,0,-1,-1,-0.428571429
4717,0,0,0,0,1,-1,0.428571429
4718,0,0,-1,0,0,-1,-0.428571429
4719,0,0,-1,0,0,1,0.428571429
4720,0,0,-1,0,0,1,-0.428571429
4721,0,0,-1,-1,0,1,-0.428571429
4722,0,1,-1,0,-1,1,0.428571429
4723,0,0,-1,0,0,1,0.428571429
4724,0,0,-1,0,-1,1,0.428571429
4725,1,0,-1,0,-1,-1,0.428571429
4726,0,0,0,0,0,-1,-0.428571429
4727,-1,0,-1,-1,0,-1,-0.428571429
4728,0,0,-1,0,0,-1,-0.428571429
4729,0,0,0,0,0,-1,0.428571429
4730,0,0,1,0,0,-1,0.428571429
4731,1,0,-1,-1,-1,1,-0.428571429
4732,-1,0,-1,0,-1,1,-0.428571429
4733,0,0,-1,0,0,1,0.428571429
4734,0,0,-1,-1,0,1,-0.428571429
4735,0,1,0,0,1,1,-0.428571429
4736,0,0,-1,-1,-1,1,-0.428571429
4737,-1,1,-1,0,-1,1,-0.428571429
4738,0,0,-1,-1,1,1,1
4739,0,-1,-1,-1,-1,1,-0.428571429
4740,0,0,-1,0,0,1,0.428571429
4741,-1,-1,-1,0,-1,1,-0.428571429
4742,0,0,-1,-1,0,-1,0.428571429
4743,0,0,1,-1,0,-1,0.428571429
4744,0,0,1,0,0,-1,-0.428571429
4745,0,-1,-1,0,0,-1,-1
4746,0,1,1,0,0,-1,0.428571429
4747,0,0,-1,0,0,-1,-0.428571429
4748,0,0,-1,0,0,-1,-0.428571429
4749,0,0,-1,-1,-1,-1,0.428571429
4750,0,-1,-1,0,0,-1,-1
4751,0,1,-1,0,-1,-1,-0.428571429
4752,0,-1,-1,0,0,-1,-1
4753,-1,0,-1,0,-1,-1,-0.428571429
4754,-1,0,-1,0,0,-1,-1
4755,1,0,-1,-1,1,-1,0.428571429
4756,0,0,-1,0,0,-1,-0.428571429
4757,0,-1,0,0,-1,-1,-0.428571429
4758,0,0,-1,0,-1,-1,-0.428571429
4759,-1,0,-1,-1,0,-1,-0.428571429
4760,0,-1,-1,0,0,-1,0.428571429
4761,0,-1,-1,-1,-1,-1,1
4762,0,0,0,0,0,-1,1
4763,0,0,0,0,0,-1,0.428571429
4764,0,0,-1,-1,-1,-1,-0.428571429
4765,0,0,-1,0,0,-1,-0.428571429
4766,0,-1,-1,0,0,-1,-0.428571429
4767,0,-1,-1,0,0,-1,0.428571429
4768,0,0,-1,0,0,-1,-1
4769,0,0,-1,0,0,-1,-1
4770,0,-1,-1,0,0,-1,-0.428571429
4771,-1,0,-1,-1,-1,-1,-0.428571429
4772,0,0,-1,0,-1,-1,0.428571429
4773,0,0,1,0,0,-1,1
4774,0,0,0,0,0,-1,-0.428571429
4775,0,0,1,-1,-1,-1,-0.428571429
4776,0,-1,-1,0,0,-1,-0.428571429
4777,-1,-1,-1,0,1,-1,-0.428571429
4778,0,0,-1,-1,0,-1,-1
4779,0,0,-1,0,-1,1,0.428571429
4780,0,0,0,0,-1,1,0.428571429
4781,0,0,-1,-1,0,1,-0.428571429
4782,0,0,-1,0,0,-1,-0.428571429
4783,-1,0,-1,0,-1,-1,-1
4784,0,1,-1,0,-1,-1,0.428571429
4785,-1,1,-1,0,0,-1,-1
4786,0,0,-1,-1,-1,-1,-1
4787,0,0,-1,0,0,-1,0.428571429
4788,0,0,-1,0,-1,-1,-0.428571429
4789,0,0,0,0,0,-1,0.428571429
4790,-1,0,-1,0,0,-1,-0.428571429
4791,0,0,-1,0,0,-1,0.428571429
4792,0,0,-1,-1,0,-1,-0.428571429
4793,0,0,-1,-1,0,-1,1
4794,0,0,-1,0,0,-1,-0.428571429
4795,0,0,0,0,0,-1,1
4796,0,0,0,0,-1,-1,0.428571429
4797,0,0,0,-1,0,-1,0.428571429
4798,0,0,0,-1,0,-1,0.428571429
4799,0,0,-1,0,0,-1,-0.428571429
4800,0,0,-1,0,0,-1,-0.428571429
4801,0,0,-1,0,0,-1,1
4802,-1,0,-1,-1,0,-1,-1
4803,-1,0,-1,0,0,-1,-1
4804,-1,0,-1,0,1,-1,-1
4805,0,0,-1,0,0,1,-0.428571429
4806,-1,-1,-1,0,0,1,-0.428571429
4807,0,0,-1,1,0,1,0.428571429
4808,0,0,-1,0,0,1,-1
4809,0,0,-1,-1,-1,1,-1
4810,0,0,-1,0,0,1,-1
4811,-1,0,-1,-1,-1,-1,-0.428571429
4812,0,-1,0,0,0,-1,-0.428571429
4813,-1,0,0,-1,0,-1,-1
4814,0,0,-1,-1,0,-1,0.428571429
4815,0,-1,-1,0,-1,-1,1
4816,1,0,-1,0,0,-1,-0.428571429
4817,0,0,-1,0,1,-1,0.428571429
4818,1,1,-1,0,-1,-1,0.428571429
4819,0,0,1,0,0,-1,0.428571429
4820,0,0,-1,0,0,-1,0.428571429
4821,0,-1,-1,0,0,-1,-0.428571429
4822,0,0,-1,0,0,-1,0.428571429
4823,0,-1,-1,0,0,-1,-0.428571429
4824,1,0,-1,0,0,-1,-0.428571429
4825,-1,0,-1,0,0,-1,0.428571429
4826,0,-1,-1,-1,-1,-1,0.428571429
4827,-1,0,-1,-1,-1,-1,-0.428571429
4828,0,0,-1,-1,0,1,0.428571429
4829,0,0,-1,-1,0,1,-0.428571429
4830,0,0,-1,-1,0,1,-0.428571429
4831,0,0,-1,0,0,1,1
4832,0,0,1,0,0,1,1
4833,0,-1,-1,-1,-1,1,-1
4834,-1,-1,-1,0,-1,-1,-0.428571429
4835,0,0,-1,0,-1,-1,0.428571429
4836,0,-1,1,-1,-1,-1,0.428571429
4837,0,0,-1,0,0,-1,0.428571429
4838,0,0,-1,0,0,-1,0.428571429
4839,0,0,-1,0,0,-1,0.428571429
4840,0,0,-1,0,0,-1,-0.428571429
4841,0,0,-1,0,0,-1,1
4842,0,0,-1,-1,0,-1,1
4843,0,0,0,0,0,1,-0.428571429
4844,0,0,-1,-1,0,1,0.428571429
4845,0,0,-1,0,0,1,-0.428571429
4846,-1,-1,-1,0,-1,-1,-1
4847,0,0,1,0,0,-1,0.428571429
4848,-1,0,-1,-1,0,-1,0.428571429
4849,0,0,0,0,0,-1,-0.428571429
4850,0,0,1,0,0,-1,0.428571429
4851,0,0,0,0,0,-1,0.428571429
4852,0,0,1,0,-1,-1,-0.428571429
4853,0,0,-1,0,0,-1,-1
4854,-1,0,-1,0,0,-1,0.428571429
4855,-1,-1,-1,-1,0,-1,-0.428571429
4856,0,0,0,0,1,-1,-0.428571429
4857,0,0,-1,0,0,-1,-1
4858,0,0,-1,-1,0,-1,1
4859,0,0,-1,0,1,-1,1
4860,0,0,0,0,0,-1,-1
4861,0,0,-1,0,0,-1,0.428571429
4862,-1,0,0,0,0,-1,-1
4863,0,1,-1,0,-1,-1,0.428571429
4864,0,0,-1,-1,0,-1,0.428571429
4865,0,0,-1,0,1,-1,1
4866,0,1,-1,0,0,-1,-0.428571429
4867,0,0,0,0,0,-1,0.428571429
4868,-1,1,-1,0,-1,-1,-0.428571429
4869,0,0,0,0,0,-1,-0.428571429
4870,0,-1,0,-1,-1,-1,-1
4871,0,-1,-1,-1,0,-1,-1
4872,0,-1,-1,-1,0,-1,-1
4873,0,0,1,0,0,-1,-0.428571429
4874,-1,0,0,0,0,-1,0.428571429
4875,0,0,-1,-1,-1,-1,-0.428571429
4876,-1,0,-1,0,-1,-1,-0.428571429
4877,-1,0,1,-1,0,-1,-0.428571429
4878,0,0,0,0,-1,-1,-0.428571429
4879,-1,0,-1,-1,0,-1,-0.428571429
4880,0,0,-1,0,0,-1,1
4881,-1,0,-1,0,0,-1,-0.428571429
4882,-1,0,-1,-1,0,-1,-0.428571429
4883,0,0,-1,-1,0,-1,0.428571429
4884,-1,0,-1,0,0,1,-0.428571429
