id,rebuttal,arxiv,reviewlevel,novel,motivation,experiment,relatework,readable,score
4646,-0.866666667,-1,0.333333333,-1,0,-1,0,0,-1
4647,-0.866666667,-1,-0.333333333,0,0,-1,0,0,-0.428571429
4648,-1,-1,-0.333333333,0,0,-1,-1,-1,-0.428571429
4649,-0.866666667,-1,1,-1,0,-1,-1,0,-0.428571429
4650,-1,-1,0.333333333,0,0,0,0,0,-0.428571429
4651,-1,-1,-1,-1,0,-1,0,-1,-0.428571429
4652,-1,-1,-1,0,1,-1,0,0,-0.428571429
4653,-0.866666667,-1,-0.333333333,1,0,-1,0,-1,0.428571429
4654,-0.733333333,-1,1,0,0,-1,0,0,0.428571429
4655,-0.733333333,-1,-0.333333333,0,0,-1,0,0,0.428571429
4656,-1,-1,0.333333333,0,0,0,0,0,0.428571429
4657,-1,-1,0.333333333,0,0,-1,0,0,0.428571429
4658,-1,-1,-0.333333333,0,0,-1,0,0,0.428571429
4659,0.466666667,-1,-1,-1,0,-1,0,0,-0.428571429
4660,-1,-1,-1,0,0,-1,0,0,0.428571429
4661,-1,-1,-1,0,0,-1,0,-1,-0.428571429
4662,-1,-1,0.333333333,0,0,-1,0,0,0.428571429
4663,-1,-1,1,0,-1,-1,0,0,-0.428571429
4664,-1,-1,1,0,0,-1,0,-1,-0.428571429
4665,-1,-1,-0.333333333,0,0,-1,0,0,-0.428571429
4666,-0.866666667,-1,0.333333333,0,0,0,0,0,0.428571429
4667,-0.733333333,-1,-0.333333333,0,0,-1,0,-1,-0.428571429
4668,-1,-1,1,0,0,0,0,0,-0.428571429
4669,-0.466666667,-1,0.333333333,0,0,-1,0,0,-0.428571429
4670,-0.866666667,-1,-0.333333333,-1,0,-1,0,0,-0.428571429
4671,-0.866666667,-1,-1,0,-1,-1,0,-1,-0.428571429
4672,-1,-1,-0.333333333,0,0,-1,-1,-1,-0.428571429
4673,-1,-1,0.333333333,-1,0,-1,0,0,-0.428571429
4674,-1,-1,-0.333333333,0,0,-1,0,-1,-0.428571429
4675,-1,-1,0.333333333,0,0,-1,0,0,0.428571429
4676,-1,-1,0.333333333,-1,0,-1,0,0,-0.428571429
4677,-1,-1,0.333333333,0,0,-1,0,0,-0.428571429
4678,-1,-1,-1,0,0,-1,0,0,-0.428571429
4679,-0.866666667,-1,-0.333333333,0,0,-1,0,0,0.428571429
4680,-1,-1,0.333333333,0,0,-1,0,-1,-0.428571429
4681,-1,-1,-1,0,0,-1,0,-1,0.428571429
4682,-1,-1,-0.333333333,0,0,0,-1,-1,1
4683,-1,-1,0.333333333,0,-1,-1,0,-1,1
4684,-1,-1,0.333333333,-1,0,0,-1,0,-0.428571429
4685,-1,-1,1,-1,0,-1,0,0,-1
4686,-1,-1,1,0,0,-1,-1,0,1
4687,-1,1,1,-1,0,-1,0,0,-0.428571429
4688,-1,1,0.333333333,0,-1,0,0,0,-1
4689,-1,1,0.333333333,0,0,-1,0,0,0.428571429
4690,-1,-1,-0.333333333,0,0,-1,0,-1,-1
4691,-1,-1,1,0,-1,-1,0,1,-1
4692,-1,-1,1,-1,0,1,0,-1,-0.428571429
4693,-1,-1,0.333333333,0,0,0,-1,0,-0.428571429
4694,-0.733333333,-1,-0.333333333,0,0,-1,0,-1,-0.428571429
4695,-1,-1,-0.333333333,0,0,-1,0,0,0.428571429
4696,-1,-1,0.333333333,-1,0,-1,0,-1,-0.428571429
4697,-1,-1,0.333333333,-1,0,-1,-1,0,-0.428571429
4698,-1,-1,1,-1,0,-1,0,0,-0.428571429
4699,-0.866666667,1,-0.333333333,0,0,-1,-1,-1,0.428571429
4700,-1,1,-0.333333333,0,0,-1,-1,0,-0.428571429
4701,-1,1,-0.333333333,0,0,-1,0,0,0.428571429
4702,-1,-1,1,0,0,-1,0,0,-0.428571429
4703,-0.733333333,-1,0.333333333,-1,0,-1,0,1,-0.428571429
4704,-1,-1,-0.333333333,0,1,-1,0,0,0.428571429
4705,-1,1,-1,-1,0,-1,0,-1,0.428571429
4706,-1,1,0.333333333,-1,-1,-1,-1,-1,-0.428571429
4707,-1,-1,0.333333333,0,0,-1,0,-1,-1
4708,-1,-1,-1,0,0,-1,0,-1,-0.428571429
4709,-1,-1,-0.333333333,0,0,0,0,0,0.428571429
4710,-1,-1,0.333333333,-1,0,-1,0,0,0.428571429
4711,-1,-1,0.333333333,0,-1,-1,0,0,0.428571429
4712,-1,-1,-0.333333333,0,-1,-1,0,-1,0.428571429
4713,-1,-1,-0.333333333,0,0,-1,-1,0,0.428571429
4714,-1,-1,-0.333333333,0,0,-1,0,0,0.428571429
4715,-0.866666667,-1,1,0,-1,-1,0,-1,0.428571429
4716,-0.733333333,-1,-0.333333333,0,0,-1,0,-1,-0.428571429
4717,-1,-1,-0.333333333,0,0,0,0,1,0.428571429
4718,-1,-1,-0.333333333,0,0,-1,0,0,-0.428571429
4719,-1,1,-0.333333333,0,0,-1,0,0,0.428571429
4720,-1,1,1,0,0,-1,0,0,-0.428571429
4721,-1,1,1,0,0,-1,-1,0,-0.428571429
4722,-0.733333333,1,1,0,1,-1,0,-1,0.428571429
4723,-1,1,-0.333333333,0,0,-1,0,0,0.428571429
4724,-1,1,1,0,0,-1,0,-1,0.428571429
4725,-1,-1,0.333333333,1,0,-1,0,-1,0.428571429
4726,-1,-1,-1,0,0,0,0,0,-0.428571429
4727,-0.866666667,-1,0.333333333,-1,0,-1,-1,0,0.428571429
4728,-1,-1,1,0,0,-1,0,0,-0.428571429
4729,-1,-1,-0.333333333,0,0,0,0,0,0.428571429
4730,-1,-1,1,0,0,1,0,0,0.428571429
4731,-1,1,0.333333333,1,0,-1,-1,-1,-0.428571429
4732,-1,1,1,-1,0,-1,0,-1,-0.428571429
4733,-1,1,1,0,0,-1,0,0,0.428571429
4734,-0.866666667,1,0.333333333,0,0,-1,-1,0,-0.428571429
4735,-1,1,-0.333333333,0,1,0,0,1,-0.428571429
4736,-1,1,0.333333333,0,0,-1,-1,-1,-0.428571429
4737,-1,1,0.333333333,-1,1,-1,0,-1,0.428571429
4738,-1,1,-0.333333333,0,0,-1,-1,1,1
4739,-1,1,0.333333333,0,-1,-1,-1,-1,-0.428571429
4740,-1,1,-0.333333333,0,0,-1,0,0,0.428571429
4741,-1,1,-0.333333333,-1,-1,-1,0,-1,-0.428571429
4742,-0.866666667,-1,0.333333333,0,0,-1,-1,0,0.428571429
4743,-1,-1,0.333333333,0,0,1,-1,0,0.428571429
4744,-1,-1,0.333333333,0,0,1,0,0,0.428571429
4745,-0.866666667,-1,0.333333333,0,-1,-1,0,0,-1
4746,-1,-1,0.333333333,0,1,1,0,0,0.428571429
4747,-1,-1,0.333333333,0,0,-1,0,0,-0.428571429
4748,-1,-1,0.333333333,0,0,-1,0,0,0.428571429
4749,-1,-1,0.333333333,0,0,-1,-1,-1,0.428571429
4750,-1,-1,0.333333333,0,-1,-1,0,0,-0.428571429
4751,-1,-1,-0.333333333,0,1,-1,0,-1,-0.428571429
4752,-1,-1,0.333333333,0,-1,-1,0,0,-1
4753,-1,-1,0.333333333,-1,0,-1,0,-1,-0.428571429
4754,-0.866666667,-1,-0.333333333,-1,0,-1,0,0,-1
4755,-0.866666667,-1,-1,1,0,-1,-1,1,0.428571429
4756,-1,-1,-0.333333333,0,0,-1,0,0,0.428571429
4757,-1,-1,0.333333333,0,-1,0,0,-1,-0.428571429
4758,-1,-1,-0.333333333,0,0,-1,0,-1,-0.428571429
4759,-1,-1,0.333333333,-1,0,-1,-1,0,-0.428571429
4760,-1,-1,-1,0,-1,-1,0,0,0.428571429
4761,-1,-1,0.333333333,0,-1,-1,-1,-1,1
4762,-1,-1,-0.333333333,0,0,0,0,0,1
4763,-1,-1,-0.333333333,0,0,0,0,0,0.428571429
4764,-1,-1,-0.333333333,0,0,-1,-1,-1,-0.428571429
4765,-1,-1,-0.333333333,0,0,-1,0,0,-0.428571429
4766,-1,-1,0.333333333,0,-1,-1,0,0,-0.428571429
4767,-1,-1,1,0,-1,-1,0,0,0.428571429
4768,-0.733333333,-1,1,0,0,-1,0,0,-1
4769,-0.733333333,-1,0.333333333,0,0,-1,0,0,-1
4770,-1,-1,-0.333333333,0,-1,-1,0,0,-0.428571429
4771,-1,-1,1,-1,0,-1,-1,-1,-0.428571429
4772,-0.866666667,-1,-0.333333333,0,0,-1,0,-1,0.428571429
4773,-0.866666667,-1,-1,0,0,1,0,0,1
4774,-1,-1,0.333333333,0,0,0,0,0,-0.428571429
4775,-1,-1,0.333333333,0,0,1,-1,-1,-0.428571429
4776,-1,-1,-0.333333333,0,-1,-1,0,0,-0.428571429
4777,-1,-1,0.333333333,-1,-1,-1,0,1,-0.428571429
4778,-1,-1,0.333333333,0,0,-1,-1,0,-1
4779,-1,1,0.333333333,0,0,-1,0,-1,0.428571429
4780,-1,1,0.333333333,0,0,0,0,-1,0.428571429
4781,-1,1,0.333333333,0,0,-1,-1,0,-0.428571429
4782,-0.866666667,-1,0.333333333,0,0,-1,0,0,-0.428571429
4783,-0.6,-1,-0.333333333,-1,0,-1,0,-1,0.428571429
4784,-1,-1,-0.333333333,0,1,-1,0,-1,0.428571429
4785,-1,-1,-0.333333333,-1,1,-1,0,0,-1
4786,-1,-1,1,0,0,-1,-1,-1,-1
4787,-1,-1,0.333333333,0,0,-1,0,0,0.428571429
4788,-1,-1,-0.333333333,0,0,-1,0,-1,-0.428571429
4789,-1,-1,-1,0,0,0,0,0,0.428571429
4790,-1,-1,-0.333333333,-1,0,-1,0,0,-0.428571429
4791,-1,-1,-0.333333333,0,0,-1,0,0,0.428571429
4792,-1,-1,-0.333333333,0,0,-1,-1,0,0.428571429
4793,-1,-1,-0.333333333,0,0,-1,-1,0,1
4794,0.2,-1,-0.333333333,0,0,-1,0,0,0.428571429
4795,-1,-1,-0.333333333,0,0,0,0,0,1
4796,-0.866666667,-1,-0.333333333,0,0,0,0,-1,0.428571429
4797,-0.6,-1,-0.333333333,0,0,0,-1,0,0.428571429
4798,-0.866666667,-1,-1,0,0,0,-1,0,0.428571429
4799,-0.733333333,-1,-0.333333333,0,0,-1,0,0,-0.428571429
4800,-1,-1,-1,0,0,-1,0,0,-0.428571429
4801,-1,-1,-1,0,0,-1,0,0,0.428571429
4802,-1,-1,0.333333333,-1,0,-1,-1,0,-1
4803,-0.866666667,-1,0.333333333,-1,0,-1,0,0,-1
4804,-0.866666667,-1,0.333333333,-1,0,-1,0,1,-1
4805,-1,1,-0.333333333,0,0,-1,0,0,-0.428571429
4806,-0.733333333,1,-1,-1,-1,-1,0,0,-0.428571429
4807,-1,1,0.333333333,0,0,-1,1,0,0.428571429
4808,-1,1,0.333333333,0,0,-1,0,0,-0.428571429
4809,-1,1,0.333333333,0,0,-1,-1,-1,-0.428571429
4810,-1,1,-0.333333333,0,0,-1,0,0,-1
4811,-1,-1,-0.333333333,-1,0,-1,-1,-1,-0.428571429
4812,-1,-1,-0.333333333,0,-1,0,0,0,-0.428571429
4813,-1,-1,0.333333333,-1,0,0,-1,0,-1
4814,-1,-1,-1,0,0,-1,-1,0,0.428571429
4815,-1,-1,-0.333333333,0,-1,-1,0,-1,1
4816,-0.866666667,-1,1,1,0,-1,0,0,0.428571429
4817,-1,-1,-0.333333333,0,0,-1,0,1,0.428571429
4818,-1,-1,-0.333333333,1,1,-1,0,-1,0.428571429
4819,-1,-1,-1,0,0,1,0,0,0.428571429
4820,-1,-1,-0.333333333,0,0,-1,0,0,0.428571429
4821,-1,-1,0.333333333,0,-1,-1,0,0,-0.428571429
4822,-1,-1,-0.333333333,0,0,-1,0,0,0.428571429
4823,-0.866666667,-1,-0.333333333,0,-1,-1,0,0,-0.428571429
4824,-1,-1,-0.333333333,1,0,-1,0,0,-0.428571429
4825,-1,-1,1,-1,0,-1,0,0,0.428571429
4826,-1,-1,0.333333333,0,-1,-1,-1,-1,0.428571429
4827,-1,-1,1,-1,0,-1,-1,-1,-0.428571429
4828,-1,1,-0.333333333,0,0,-1,-1,0,0.428571429
4829,-0.866666667,1,1,0,0,-1,-1,0,-0.428571429
4830,-1,1,0.333333333,0,0,-1,-1,0,0.428571429
4831,-1,1,0.333333333,0,0,-1,0,0,1
4832,-1,1,-0.333333333,0,0,1,0,0,1
4833,-1,1,-0.333333333,0,-1,-1,-1,-1,-1
4834,-1,-1,0.333333333,-1,-1,-1,0,-1,0.428571429
4835,-1,-1,-1,0,0,-1,0,-1,0.428571429
4836,-1,-1,0.333333333,0,-1,1,-1,-1,0.428571429
4837,-1,-1,-0.333333333,0,0,-1,0,0,0.428571429
4838,-1,-1,0.333333333,0,0,-1,0,0,0.428571429
4839,-0.733333333,-1,-1,0,0,-1,0,0,0.428571429
4840,-0.733333333,-1,-0.333333333,0,0,-1,0,0,0.428571429
4841,-0.733333333,-1,-0.333333333,0,0,-1,0,0,1
4842,-1,-1,-0.333333333,0,0,-1,-1,0,1
4843,-0.866666667,1,0.333333333,0,0,0,0,0,-0.428571429
4844,-1,1,1,0,0,-1,-1,0,1
4845,-0.733333333,1,1,0,0,-1,0,0,-0.428571429
4846,-1,-1,0.333333333,-1,-1,-1,0,-1,-1
4847,-0.866666667,-1,-1,0,0,1,0,0,0.428571429
4848,-1,-1,0.333333333,-1,0,-1,-1,0,0.428571429
4849,-1,-1,-0.333333333,0,0,0,0,0,0.428571429
4850,-0.733333333,-1,-0.333333333,0,0,1,0,0,0.428571429
4851,-0.866666667,-1,-0.333333333,0,0,0,0,0,0.428571429
4852,-0.733333333,-1,0.333333333,0,0,1,0,-1,-0.428571429
4853,-1,-1,0.333333333,0,0,-1,0,0,-1
4854,-0.866666667,-1,-1,-1,0,-1,0,0,0.428571429
4855,-1,-1,1,-1,-1,-1,-1,0,-0.428571429
4856,-1,-1,0.333333333,0,0,0,0,1,-0.428571429
4857,-1,-1,-0.333333333,0,0,-1,0,0,-1
4858,-0.866666667,-1,-1,0,0,-1,-1,0,1
4859,-0.866666667,-1,-0.333333333,0,0,-1,0,1,1
4860,-1,-1,-0.333333333,0,0,0,0,0,-1
4861,-0.866666667,-1,0.333333333,0,0,-1,0,0,0.428571429
4862,-1,-1,0.333333333,-1,0,0,0,0,-1
4863,-1,-1,0.333333333,0,1,-1,0,-1,0.428571429
4864,-1,-1,-1,0,0,-1,-1,0,0.428571429
4865,-1,-1,-1,0,0,-1,0,1,1
4866,-1,-1,-1,0,1,-1,0,0,0.428571429
4867,-1,-1,0.333333333,0,0,0,0,0,0.428571429
4868,-1,-1,1,-1,1,-1,0,-1,0.428571429
4869,-1,-1,1,0,0,0,0,0,0.428571429
4870,-1,-1,-0.333333333,0,-1,0,-1,-1,-1
4871,-1,-1,0.333333333,0,-1,-1,-1,0,-1
4872,-1,-1,-0.333333333,0,-1,-1,-1,0,-1
4873,-1,-1,1,0,0,1,0,0,0.428571429
4874,-1,-1,-1,-1,0,0,0,0,0.428571429
4875,-1,-1,-0.333333333,0,0,-1,-1,-1,0.428571429
4876,-0.866666667,-1,-1,-1,0,-1,0,-1,-0.428571429
4877,-0.866666667,-1,-1,-1,0,1,-1,0,-0.428571429
4878,-1,-1,1,0,0,0,0,-1,-0.428571429
4879,-1,-1,0.333333333,-1,0,-1,-1,0,0.428571429
4880,-1,-1,0.333333333,0,0,-1,0,0,0.428571429
4881,-1,-1,0.333333333,-1,0,-1,0,0,0.428571429
4882,-1,-1,-0.333333333,-1,0,-1,-1,0,-0.428571429
4883,-1,-1,-1,0,0,-1,-1,0,-0.428571429
4884,-1,1,-1,-1,0,-1,0,0,-0.428571429
4885,-1,1,-0.333333333,0,0,-1,0,-1,0.428571429
4886,-1,1,-0.333333333,0,-1,-1,0,0,-0.428571429
4887,-1,-1,0.333333333,0,0,-1,0,0,-0.428571429
4888,-1,-1,-0.333333333,0,-1,-1,0,-1,-0.428571429
4889,-1,-1,0.333333333,-1,0,-1,0,-1,-0.428571429
4890,-1,-1,0.333333333,0,0,-1,0,0,0.428571429
4891,-1,-1,0.333333333,0,0,-1,0,0,-1
4892,-1,-1,0.333333333,0,0,-1,-1,-1,-1
4893,-1,-1,-0.333333333,0,0,0,0,0,1
4894,-1,-1,0.333333333,-1,1,-1,0,0,-0.428571429
4895,-0.866666667,-1,0.333333333,-1,0,-1,-1,0,-0.428571429
4896,-0.6,-1,0.333333333,0,0,0,0,0,-0.428571429
4897,-1,-1,0.333333333,0,0,-1,-1,-1,-0.428571429
4898,-0.733333333,-1,-0.333333333,0,0,-1,0,0,-0.428571429
4899,-1,-1,-0.333333333,-1,-1,-1,-1,0,-0.428571429
4900,-1,-1,-1,0,0,-1,-1,0,-0.428571429
4901,-1,-1,-0.333333333,0,-1,-1,-1,0,0.428571429
4902,-1,-1,0.333333333,0,1,-1,0,0,0.428571429
4903,-1,-1,-0.333333333,0,-1,-1,-1,0,-1
4904,-1,-1,0.333333333,0,0,-1,0,0,-1
4905,-1,-1,1,-1,0,-1,0,-1,-0.428571429
4906,-1,-1,0.333333333,0,0,-1,0,-1,-0.428571429
4907,-1,-1,0.333333333,0,0,1,0,-1,-0.428571429
4908,-1,-1,-0.333333333,0,0,0,0,0,0.428571429
4909,-1,-1,0.333333333,0,0,1,0,0,0.428571429
4910,-0.333333333,-1,0.333333333,0,0,-1,0,0,1
4911,-0.866666667,-1,-1,0,0,-1,0,0,0.428571429
4912,-1,-1,1,0,0,0,0,0,0.428571429
4913,-1,-1,-1,0,0,0,0,0,-0.428571429
4914,-1,-1,-0.333333333,0,0,-1,0,-1,0.428571429
4915,-1,-1,-0.333333333,0,0,-1,-1,0,-0.428571429
4916,-1,-1,1,0,0,-1,-1,-1,0.428571429
4917,-1,-1,0.333333333,-1,0,0,0,0,-1
4918,-1,-1,-0.333333333,1,-1,-1,0,-1,-0.428571429
4919,-0.6,-1,0.333333333,0,0,0,0,0,-0.428571429
4920,-0.733333333,-1,0.333333333,0,0,-1,0,0,0.428571429
4921,-1,-1,0.333333333,0,0,-1,0,-1,0.428571429
4922,-1,-1,-0.333333333,-1,0,-1,0,0,-0.428571429
4923,-1,-1,1,-1,0,-1,-1,0,0.428571429
4924,-1,-1,0.333333333,0,0,-1,0,-1,0.428571429
4925,-1,-1,1,0,0,-1,0,-1,0.428571429
4926,-0.866666667,-1,1,0,0,-1,-1,-1,0.428571429
4927,-0.6,-1,-0.333333333,0,-1,-1,-1,0,-1
4928,-0.6,-1,1,-1,-1,-1,0,0,-1
4929,-1,-1,-0.333333333,0,0,-1,0,0,-1
4930,-1,-1,0.333333333,1,1,-1,-1,0,-1
4931,-1,-1,0.333333333,0,0,-1,0,0,0.428571429
4932,-1,-1,0.333333333,0,0,-1,0,0,-1
4933,-1,-1,-1,0,0,-1,-1,0,0.428571429
4934,-0.6,-1,-1,0,0,-1,0,0,0.428571429
4935,-1,-1,-0.333333333,0,0,-1,0,0,0.428571429
4936,-1,-1,-1,0,0,-1,0,-1,0.428571429
4937,-1,-1,-1,0,0,-1,0,-1,0.428571429
4938,-1,-1,-0.333333333,0,0,0,0,-1,1
4939,-1,-1,0.333333333,0,1,1,-1,0,1
4940,-1,-1,1,-1,0,-1,0,0,-0.428571429
4941,-1,-1,1,-1,0,-1,0,0,0.428571429
4942,-0.866666667,-1,0.333333333,1,0,0,0,0,0.428571429
4943,-1,-1,0.333333333,0,-1,-1,0,0,-0.428571429
4944,-1,-1,-0.333333333,-1,0,1,0,0,-0.428571429
4945,-0.866666667,-1,0.333333333,0,0,-1,0,0,-0.428571429
4946,-0.733333333,-1,1,0,0,-1,0,0,0.428571429
4947,-1,1,-1,-1,1,-1,0,-1,0.428571429
4948,-1,1,0.333333333,0,0,-1,-1,-1,0.428571429
4949,-1,1,-0.333333333,0,0,0,0,0,-0.428571429
4950,-0.733333333,-1,-0.333333333,-1,0,0,0,0,-0.428571429
4951,-0.866666667,-1,-0.333333333,0,0,0,0,-1,-0.428571429
4952,-0.866666667,-1,0.333333333,-1,0,0,0,0,-0.428571429
4953,-1,-1,-0.333333333,0,-1,-1,0,0,0.428571429
4954,-1,-1,-0.333333333,0,0,0,0,0,0.428571429
4955,-1,-1,0.333333333,1,0,-1,0,0,0.428571429
4956,-1,-1,-1,-1,0,0,0,0,0.428571429
4957,-0.6,-1,-0.333333333,0,1,-1,0,-1,-0.428571429
4958,-1,-1,-0.333333333,0,0,-1,0,0,0.428571429
4959,-0.733333333,-1,1,-1,0,-1,-1,-1,-0.428571429
4960,-1,-1,0.333333333,-1,0,1,0,0,0.428571429
4961,-1,-1,1,-1,0,-1,-1,0,0.428571429
4962,-1,1,1,0,0,-1,0,0,0.428571429
4963,-1,1,-1,0,-1,-1,0,0,-0.428571429
4964,-1,1,-0.333333333,0,0,-1,0,0,0.428571429
4965,-0.733333333,-1,0.333333333,-1,0,-1,0,-1,-0.428571429
4966,-0.733333333,-1,-0.333333333,0,0,-1,0,-1,-0.428571429
4967,-1,-1,-1,0,0,0,0,0,-0.428571429
4968,-1,-1,-1,-1,0,0,0,0,-0.428571429
4969,-0.866666667,-1,-1,0,0,0,0,-1,0.428571429
4970,-1,-1,-0.333333333,0,0,-1,0,0,0.428571429
4971,-0.866666667,-1,0.333333333,0,0,-1,0,0,-0.428571429
4972,-0.733333333,-1,1,0,0,-1,0,0,-1
4973,-0.866666667,-1,-0.333333333,0,0,0,0,0,-0.428571429
4974,-1,1,-0.333333333,-1,0,-1,0,-1,-0.428571429
4975,-0.866666667,1,0.333333333,-1,1,-1,0,0,-0.428571429
4976,-1,1,-0.333333333,0,0,-1,0,0,-1
4977,-1,1,-0.333333333,0,0,-1,0,0,0.428571429
4978,-1,1,1,0,0,-1,-1,0,-1
4979,-0.733333333,1,-0.333333333,0,0,-1,0,0,0.428571429
4980,-1,-1,0.333333333,0,0,-1,0,0,0.428571429
4981,-1,-1,1,-1,-1,-1,0,0,0.428571429
4982,-0.733333333,-1,0.333333333,0,0,-1,0,0,0.428571429
4983,-0.733333333,-1,0.333333333,0,0,-1,0,1,0.428571429
4984,-1,-1,-0.333333333,0,0,-1,-1,0,0.428571429
4985,-1,1,1,0,-1,-1,-1,0,-0.428571429
4986,-1,1,-0.333333333,0,0,0,0,0,-0.428571429
4987,-1,1,1,0,0,-1,0,0,-0.428571429
4988,-1,-1,-0.333333333,0,0,-1,-1,0,0.428571429
4989,-0.733333333,-1,0.333333333,0,0,-1,0,0,0.428571429
4990,-1,-1,0.333333333,-1,0,-1,0,0,0.428571429
4991,-1,-1,-0.333333333,0,0,-1,-1,0,-0.428571429
4992,-1,-1,-0.333333333,0,-1,-1,0,0,-1
4993,-0.733333333,-1,-1,0,0,-1,-1,0,-1
4994,-1,-1,0.333333333,0,0,-1,0,0,0.428571429
4995,-1,-1,-0.333333333,0,0,1,0,0,0.428571429
4996,-1,-1,0.333333333,-1,0,1,-1,-1,0.428571429
4997,-1,-1,-0.333333333,0,0,1,0,1,0.428571429
4998,-1,-1,0.333333333,0,0,-1,0,0,-0.428571429
4999,-1,-1,-0.333333333,0,0,0,0,0,-0.428571429
5000,-0.6,-1,-0.333333333,0,0,-1,0,0,-0.428571429
5001,-0.733333333,-1,1,-1,0,-1,-1,0,-0.428571429
5002,-0.733333333,-1,0.333333333,-1,-1,-1,0,0,-1
5003,-1,-1,-0.333333333,0,-1,-1,0,1,-0.428571429
5004,-1,-1,-0.333333333,0,0,0,0,-1,0.428571429
5005,-1,-1,0.333333333,0,0,-1,0,-1,0.428571429
5006,-0.866666667,1,0.333333333,0,0,-1,0,0,-0.428571429
5007,-1,1,-1,0,-1,-1,-1,0,-0.428571429
5008,-1,1,-1,-1,-1,-1,0,0,0.428571429
5009,-0.866666667,-1,0.333333333,0,0,-1,0,1,-0.428571429
5010,-1,-1,0.333333333,0,0,-1,0,-1,0.428571429
5011,-0.866666667,-1,0.333333333,-1,0,-1,-1,-1,-0.428571429
5012,-0.866666667,1,1,0,0,-1,0,0,-0.428571429
5013,-0.6,1,-1,0,0,-1,-1,0,-0.428571429
5014,-0.866666667,1,-0.333333333,0,0,-1,-1,0,-0.428571429
5015,-0.733333333,-1,-0.333333333,0,0,-1,0,0,0.428571429
5016,-0.733333333,-1,0.333333333,-1,0,-1,-1,0,0.428571429
5017,-0.2,1,-0.333333333,0,0,-1,0,0,0.428571429
5018,-1,1,-0.333333333,-1,-1,-1,0,0,0.428571429
5019,-1,1,0.333333333,0,0,-1,0,0,0.428571429
5020,-1,-1,-1,0,0,-1,0,0,-0.428571429
5021,-1,-1,0.333333333,0,1,-1,-1,-1,-0.428571429
5022,-1,-1,0.333333333,0,-1,-1,0,-1,-1
5023,-1,-1,-1,-1,0,-1,-1,-1,-0.428571429
5024,-1,-1,-0.333333333,-1,0,-1,0,0,-1
5025,-1,-1,-1,0,0,1,0,0,1
5026,-0.866666667,-1,0.333333333,1,0,1,0,0,-1
5027,-1,-1,-1,0,0,-1,-1,0,0.428571429
5028,-1,-1,-1,0,0,0,0,-1,0.428571429
5029,-1,-1,-0.333333333,-1,0,0,0,0,1
5030,-1,-1,1,0,0,-1,1,0,-0.428571429
5031,-1,-1,1,1,0,-1,-1,0,-0.428571429
5032,-1,-1,0.333333333,0,0,-1,0,0,-0.428571429
5033,-0.866666667,-1,-0.333333333,1,0,-1,0,0,0.428571429
5034,-1,-1,0.333333333,-1,0,0,0,-1,-0.428571429
5035,-1,-1,1,0,0,-1,-1,-1,0.428571429
5036,-1,-1,-0.333333333,0,0,1,0,0,1
5037,-1,-1,0.333333333,-1,0,-1,0,0,-0.428571429
5038,-1,-1,1,0,0,0,0,0,-0.428571429
5039,-0.866666667,-1,0.333333333,0,0,-1,0,0,0.428571429
5040,-1,-1,-0.333333333,0,0,0,0,0,-0.428571429
5041,-0.733333333,-1,0.333333333,0,0,-1,-1,-1,-0.428571429
5042,-1,-1,-1,0,0,-1,0,0,-0.428571429
5043,-1,1,-0.333333333,0,0,-1,-1,0,1
5044,-1,1,-0.333333333,0,1,-1,0,1,0.428571429
5045,-1,1,0.333333333,0,0,-1,0,-1,-0.428571429
5046,-1,-1,0.333333333,-1,0,0,0,1,0.428571429
5047,-1,-1,0.333333333,0,0,1,0,-1,0.428571429
5048,-1,-1,1,0,0,-1,0,0,0.428571429
5049,-1,-1,-0.333333333,-1,0,-1,0,0,0.428571429
5050,-1,-1,-1,0,-1,-1,0,-1,0.428571429
5051,-1,-1,-1,0,0,1,0,0,0.428571429
5052,-0.866666667,-1,1,1,0,-1,0,-1,0.428571429
5053,-0.6,-1,-0.333333333,-1,0,-1,0,0,-0.428571429
5054,-1,-1,-0.333333333,0,0,0,0,-1,0.428571429
5055,-0.333333333,-1,1,-1,0,-1,0,0,-0.428571429
5056,-1,-1,0.333333333,-1,0,-1,-1,0,0.428571429
5057,-1,-1,0.333333333,-1,0,-1,0,0,-0.428571429
5058,-1,-1,1,0,0,0,0,-1,1
5059,-1,-1,-0.333333333,-1,0,-1,-1,-1,-0.428571429
5060,-0.866666667,-1,0.333333333,0,0,0,0,-1,-0.428571429
5061,-1,-1,0.333333333,0,0,0,-1,-1,-1
5062,-1,-1,0.333333333,0,0,0,0,0,-0.428571429
5063,-0.733333333,-1,-0.333333333,0,0,-1,-1,0,-0.428571429
5064,-0.6,-1,-0.333333333,0,0,-1,0,-1,-1
5065,-0.733333333,-1,-0.333333333,0,-1,0,0,-1,-1
5066,-0.866666667,-1,0.333333333,0,0,-1,0,0,1
5067,-1,-1,0.333333333,-1,0,-1,0,0,0.428571429
5068,-1,-1,0.333333333,0,0,-1,0,0,0.428571429
5069,-1,-1,0.333333333,0,0,-1,0,-1,-0.428571429
5070,-1,-1,0.333333333,0,0,-1,0,0,-1
5071,-1,-1,1,0,-1,-1,0,0,-0.428571429
5072,-1,-1,0.333333333,0,0,-1,0,0,-0.428571429
5073,-0.6,-1,0.333333333,-1,0,-1,0,0,-1
